ARO_accession	ARO_gene_family	ARO_length	ARO_name	ARO_taxonomy_id	ARO_taxonomy_name
3003730	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	3324	Bifidobacterium bifidum ileS conferring resistance to mupirocin	702459	Bifidobacterium bifidum PRL2010
3003770	defensin resistant mprF	2598	Listeria monocytogenes mprF	169963	Listeria monocytogenes EGD-e
3003772	defensin resistant mprF	2643	Brucella suis mprF	29461	Brucella suis
3003773	defensin resistant mprF	1710	Clostridium perfringens mprF	289380	Clostridium perfringens SM101
3003774	defensin resistant mprF	2544	Streptococcus agalactiae mprF	208435	Streptococcus agalactiae 2603V/R
3003729	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	2754	Staphylococcus aureus ileS with mutation conferring resistance to mupirocin	1280	Staphylococcus aureus
3003775	antibiotic-resistant murA transferase	1260	Escherichia coli murA with mutation conferring resistance to fosfomycin	1322345	Escherichia coli ATCC 25922
3003784	antibiotic-resistant murA transferase	1257	Mycobacterium tuberculosis intrinsic murA conferring resistance to fosfomycin	1097669	Mycobacterium tuberculosis UT205
3004616	23S rRNA with mutation conferring resistance to macrolide antibiotics	2734	Mycoplasma genitalium 23S rRNA mutations confers resistance to fluoroquinolone and macrolide antibiotics	243273	Mycoplasma genitalium G37
3003767	macrolide phosphotransferase (MPH)	900	mphM	1428	Bacillus thuringiensis
3003733	Target protecting FusB-type protein conferring resistance to Fusidic acid	639	fusC	282459	Staphylococcus aureus subsp. aureus MSSA476
3003769	defensin resistant mprF	2511	Staphylococcus aureus mprF	1280	Staphylococcus aureus
3003746	ABC-F ATP-binding cassette ribosomal protection protein	1968	optrA	1351	Enterococcus faecalis
3003761	ABC-F ATP-binding cassette ribosomal protection protein	1503	eatAv	1352	Enterococcus faecium
3003735	antibiotic resistant fusA	2082	Staphylococcus aureus fusA with mutation conferring resistance to fusidic acid	282458	Staphylococcus aureus subsp. aureus MRSA252
3003737	antibiotic resistant fusE	537	Staphylococcus aureus fusE with mutation conferring resistance to fusidic acid	869816	Staphylococcus aureus subsp. aureus JKD6159
3003760	daptomycin resistant cls	1446	Enterococcus faecalis cls with mutation conferring resistance to daptomycin	474186	Enterococcus faecalis OG1RF
3003776	antibiotic-resistant murA transferase	1266	Staphylococcus aureus murA with mutation conferring resistance to fosfomycin	282458	Staphylococcus aureus subsp. aureus MRSA252
3000510	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	3102	Staphylococcus aureus mupB conferring resistance to mupirocin	1280	Staphylococcus aureus
3000521	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	3075	Staphylococcus aureus mupA conferring resistance to mupirocin	1280	Staphylococcus aureus
3003372	16s rRNA with mutation conferring resistance to aminoglycoside antibiotics	1541	Escherichia coli 16S rRNA (rrsH) mutation conferring resistance to spectinomycin	83333	Escherichia coli K-12
3003855	ADC beta-lactamase without carbapenemase activity	1167	ADC-10	470	Acinetobacter baumannii
3004617	ADC beta-lactamase without carbapenemase activity	1152	ADC-30	470	Acinetobacter baumannii
3004618	ADC beta-lactamase without carbapenemase activity	1152	ADC-58	470	Acinetobacter baumannii
3004613	tetracycline inactivation enzyme	1248	Tet(47)	77133	uncultured bacterium
3004615	ADC beta-lactamase without carbapenemase activity	1152	ADC-11	509173	Acinetobacter baumannii AYE
3003793	SPM beta-lactamase	831	SPM-1	287	Pseudomonas aeruginosa
3001831	ACT beta-lactamase	1146	ACT-8	562	Escherichia coli
3004619	ADC beta-lactamase without carbapenemase activity	1152	ADC-59	470	Acinetobacter baumannii
3003820	ATP-binding cassette (ABC) antibiotic efflux pump	144	mgrB	511145	Escherichia coli str. K-12 substr. MG1655
3003777	antibiotic-resistant murA transferase	1284	Borreliella burgdorferi murA with mutation conferring resistance to fosfomycin	224326	Borreliella burgdorferi B31
3004621	AAC(3)	861	AAC(3)-IIe	562	Escherichia coli
3003779	antibiotic resistant ndh	1392	Mycobacterium tuberculosis variant bovis ndh with mutation conferring resistance to isoniazid	410289	Mycobacterium tuberculosis variant bovis BCG str. Pasteur 1173P2
3003838	resistance-nodulation-cell division (RND) antibiotic efflux pump	729	gadW	941280	Escherichia coli O25b:H4
3003796	ampC-type beta-lactamase	1152	Acinetobacter baumannii ampC beta-lactamase	480119	Acinetobacter baumannii AB0057
3003835	multidrug and toxic compound extrusion (MATE) transporter	1326	cdeA	1496	Clostridioides difficile
3001551	OXA beta-lactamase	828	OXA-364	1287738	Achromobacter dolens
3003359	elfamycin resistant EF-Tu	1194	Streptomyces cinnamoneus EF-Tu mutants conferring resistance to elfamycin	53446	Streptomyces cinnamoneus
3003789	fluoroquinolone resistant gyrA	2592	Campylobacter jejuni gyrA conferring resistance to fluoroquinolones	192222	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819
3003817	fluoroquinolone resistant gyrA	2715	Acinetobacter baumannii gyrA conferring resistance to fluoroquinolones	470	Acinetobacter baumannii
3003805	daptomycin resistant gshF	2271	Enterococcus faecalis gshF with mutation conferring daptomycin resistance	1351	Enterococcus faecalis
3003797	daptomycin resistant YybT	1977	Enterococcus faecalis YybT with mutation conferring daptomycin resistance	226185	Enterococcus faecalis V583
3003807	resistance-nodulation-cell division (RND) antibiotic efflux pump	648	Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	511145	Escherichia coli str. K-12 substr. MG1655
3003808	CarO porin	729	carO	470	Acinetobacter baumannii
3003596	OXA beta-lactamase	822	OXA-440	470	Acinetobacter baumannii
3003788	daptomycin resistant pgsA	579	Bacillus subtilis pgsA with mutation conferring resistance to daptomycin	196620	Staphylococcus aureus subsp. aureus MW2
3003794	daptomycin resistant walK	1827	Staphylococcus aureus walK with mutation conferring resistance to daptomycin	282458	Staphylococcus aureus subsp. aureus MRSA252
3003818	fluoroquinolone resistant parC	2220	Acinetobacter baumannii parC conferring resistance to fluoroquinolones	469	Acinetobacter
3003790	daptomycin resistant liaF	732	Enterococcus faecium liaF mutant conferring daptomycin resistance	1352	Enterococcus faecium
3003791	daptomycin resistant liaS	1104	Enterococcus faecalis liaS mutant conferring daptomycin resistance	226185	Enterococcus faecalis V583
3003792	daptomycin resistant liaR	633	Enterococcus faecalis liaR mutant conferring daptomycin resistance	226185	Enterococcus faecalis V583
3003809	Outer Membrane Porin (Opr)	1311	Acinetobacter baumannii OprD conferring resistance to imipenem	1400867	Acinetobacter baumannii ZW85-1
3003635	OXA beta-lactamase	810	OXA-478	52584	Brachyspira pilosicoli
3004784	FAR beta-lactamase	894	FAR-1	37329	Nocardia farcinica
3004844	LEN beta-lactamase	861	LEN-41	2489014	Klebsiella variicola subsp. tropicalensis
3003204	TLA beta-lactamase	930	TLA-3	615	Serratia marcescens
3004620	ADC beta-lactamase without carbapenemase activity	1152	ADC-60	470	Acinetobacter baumannii
3003842	MUS beta-lactamase	741	MUS-2	76832	Myroides odoratimimus
3002191	MOX beta-lactamase	1152	MOX-9	546	Citrobacter freundii
3003200	AAC(6')	573	AAC(6')-Ian	615	Serratia marcescens
3003841	kdpDE	678	kdpE	511145	Escherichia coli str. K-12 substr. MG1655
3002474	LEN beta-lactamase	861	LEN-26	573	Klebsiella pneumoniae
3003848	ADC beta-lactamase without carbapenemase activity	1152	ADC-2	90245	Oligella urethralis
3004623	AAC(3)	861	AAC(3)-IId	562	Escherichia coli
3004624	quinolone resistance protein (qnr)	657	QnrS11	562	Escherichia coli
3004626	Erm 23S ribosomal RNA methyltransferase	915	Erm(49)	1685	Bifidobacterium breve
3004629	AAC(6')	537	AAC(6')-Im	562	Escherichia coli
3004631	fluoroquinolone resistant gyrA	2511	Mycoplasma genitalium gyrA mutation confers resistance to fluoroquinolones	243273	Mycoplasma genitalium G37
3004633	ADC beta-lactamase without carbapenemase activity	1152	ADC-67	470	Acinetobacter baumannii
3004634	ADC beta-lactamase without carbapenemase activity	1152	ADC-73	470	Acinetobacter baumannii
3004635	AAC(6')	459	AAC(6')-Il	548	Klebsiella aerogenes
3004636	quinolone resistance protein (qnr)	645	qnrE1	573	Klebsiella pneumoniae
3004637	quinolone resistance protein (qnr)	645	qnrE2	562	Escherichia coli
3004639	major facilitator superfamily (MFS) antibiotic efflux pump	1542	Corynebacterium striatum tetA	43770	Corynebacterium striatum
3004640	trimethoprim resistant dihydrofolate reductase dfr	474	dfrA15b	59201	Salmonella enterica subsp. enterica
3004641	AAC(6')	564	aacA43	573	Klebsiella pneumoniae
3004643	Erm 23S ribosomal RNA methyltransferase	855	Erm(K)	86665	Bacillus halodurans
3004644	trimethoprim resistant dihydrofolate reductase dfr	474	dfrA6 from Proteus mirabilis	584	Proteus mirabilis
3004645	trimethoprim resistant dihydrofolate reductase dfr	576	dfrI	29486	Yersinia ruckeri
3004647	AQU beta-lactamase	1143	AQU-2	644	Aeromonas hydrophila
3004649	Cfr 23S ribosomal RNA methyltransferase	1050	cfr(B)	1496	Clostridioides difficile
3004650	major facilitator superfamily (MFS) antibiotic efflux pump	318	tetU	1352	Enterococcus faecium
3003894	Rm3 family beta-lactamase	909	Rm3	77133	uncultured bacterium
3000818	resistance-nodulation-cell division (RND) antibiotic efflux pump	642	nalC	208964	Pseudomonas aeruginosa PAO1
3003890	antibiotic-resistant UhpT	1392	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	1403831	Escherichia coli str. K-12 substr. MC4100
3003889	antibiotic-resistant GlpT	1359	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	1403831	Escherichia coli str. K-12 substr. MC4100
3003896	ATP-binding cassette (ABC) antibiotic efflux pump	1347	Pseudomonas mutant PhoQ conferring resistance to colistin	208964	Pseudomonas aeruginosa PAO1
3003311	fluoroquinolone resistant parC	2481	Streptococcus pneumoniae parC conferring resistance to fluoroquinolones	171101	Streptococcus pneumoniae R6
3003847	ADC beta-lactamase without carbapenemase activity	1152	ADC-1	470	Acinetobacter baumannii
3003849	ADC beta-lactamase without carbapenemase activity	1152	ADC-3	470	Acinetobacter baumannii
3003850	ADC beta-lactamase without carbapenemase activity	1152	ADC-4	470	Acinetobacter baumannii
3003852	ADC beta-lactamase without carbapenemase activity	1152	ADC-6	470	Acinetobacter baumannii
3003853	ADC beta-lactamase without carbapenemase activity	1152	ADC-7	470	Acinetobacter baumannii
3003854	ADC beta-lactamase without carbapenemase activity	1194	ADC-8	62977	Acinetobacter baylyi ADP1
3003851	ADC beta-lactamase without carbapenemase activity	1152	ADC-5	48296	Acinetobacter pittii
3003856	ADC beta-lactamase without carbapenemase activity	1152	ADC-12	48296	Acinetobacter pittii
3003893	antibiotic-resistant UhpT	591	Escherichia coli UhpA with mutation conferring resistance to fosfomycin	1403831	Escherichia coli str. K-12 substr. MC4100
3004625	quinolone resistance protein (qnr)	657	QnrS12	562	Escherichia coli
3003905	ANT(4')	762	ANT(4')-Ib	1280	Staphylococcus aureus
3004632	ADC beta-lactamase without carbapenemase activity	1152	ADC-62	470	Acinetobacter baumannii
3003928	fluoroquinolone resistant gyrA	2751	Neisseria gonorrhoeae gyrA conferring resistance to fluoroquinolones	242231	Neisseria gonorrhoeae FA 1090
3003908	Erm 23S ribosomal RNA methyltransferase	741	Erm(47)	40091	Helcococcus kunzii
3004638	AAC(6')	504	AAC(6')-Iag	287	Pseudomonas aeruginosa
3004642	trimethoprim resistant dihydrofolate reductase dfr	480	dfrA3b	546	Citrobacter freundii
3004648	AQU beta-lactamase	1149	AQU-3	196024	Aeromonas dhakensis
3002539	AAC(3)	777	AAC(3)-IV	562	Escherichia coli
3001555	OXA beta-lactamase	801	OXA-368	646	Aeromonas sobria
3003158	TEM beta-lactamase	861	TEM-220	485	Neisseria gonorrhoeae
3003922	resistance-nodulation-cell division (RND) antibiotic efflux pump	1176	oqxA	562	Escherichia coli
3003923	resistance-nodulation-cell division (RND) antibiotic efflux pump	3153	oqxB	562	Escherichia coli
3003924	fluoroquinolone resistant gyrA	2646	Haemophilus parainfluenzae gyrA conferring resistance to fluoroquinolones	862965	Haemophilus parainfluenzae T3T1
3003925	fluoroquinolone resistant parC	2256	Haemophilus parainfluenzae parC conferring resistance to fluoroquinolones	729	Haemophilus parainfluenzae
3003926	fluoroquinolone resistant gyrA	2637	Salmonella enterica gyrA conferring resistance to fluoroquinolones	99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
3003929	fluoroquinolone resistant parC	2304	Neisseria gonorrhoeae parC conferring resistance to fluoroquinolones	242231	Neisseria gonorrhoeae FA 1090
3003930	tetracycline-resistant ribosomal protection protein	312	rpsJ	242231	Neisseria gonorrhoeae FA 1090
3003931	fluoroquinolone resistant gyrA	2511	Capnocytophaga gingivalis gyrA conferring resistance to fluoroquinolones	553178	Capnocytophaga gingivalis ATCC 33624
3001746	OXA beta-lactamase	837	OXA-291	1217703	Acinetobacter sp. ANC 4105
3003939	fluoroquinolone resistant parC	2259	Salmonella enterica parC conferring resistance to fluoroquinolones	99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
3003918	amp acetyltransferase	825	apmA	1280	Staphylococcus aureus
3003940	fluoroquinolone resistant gyrA	2628	Shigella flexneri gyrA conferring resistance to fluoroquinolones	198214	Shigella flexneri 2a str. 301
3003941	fluoroquinolone resistant parC	2259	Shigella flexneri parC conferring resistance to fluoroquinolones	198214	Shigella flexneri 2a str. 301
3003937	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	1746	Neisseria meningititis PBP2 conferring resistance to beta-lactam	122586	Neisseria meningitidis MC58
3003942	ATP-binding cassette (ABC) antibiotic efflux pump	4359	abcA	330879	Aspergillus fumigatus Af293
3001558	OXA beta-lactamase	774	OXA-372	546	Citrobacter freundii
3003042	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	2058	Streptococcus pneumoniae PBP2b conferring resistance to amoxicillin	171101	Streptococcus pneumoniae R6
3003907	Cfr 23S ribosomal RNA methyltransferase	1041	cipA	481743	Paenibacillus sp. Y412MC10
3003597	OXA beta-lactamase	825	OXA-441	470	Acinetobacter baumannii
3003636	OXA beta-lactamase	810	OXA-479	52584	Brachyspira pilosicoli
3004786	FIM beta-lactamase	789	FIM-1	287	Pseudomonas aeruginosa
3004788	FONA beta-lactamase	888	FONA-1	47917	Serratia fonticola
3004795	FPH beta-lactamase	867	FPH-1	539329	Francisella philomiragia subsp. philomiragia ATCC 25015
3003917	lysocin resistant menA	939	Staphylococcus aureus menA with mutation conferring resistance to lysocin	93061	Staphylococcus aureus subsp. aureus NCTC 8325
3003901	antibiotic-resistant GlpT	1359	Staphylococcus aureus GlpT with mutation conferring resistance to fosfomycin	282458	Staphylococcus aureus subsp. aureus MRSA252
3003900	antibiotic-resistant cya adenylate cyclase	2547	Escherichia coli cyaA with mutation conferring resistance to fosfomycin	1403831	Escherichia coli str. K-12 substr. MC4100
3003902	antibiotic-resistant UhpT	1380	Staphylococcus aureus UhpT with mutation conferring resistance to fosfomycin	282458	Staphylococcus aureus subsp. aureus MRSA252
3004627	quinolone resistance protein (qnr)	657	QnrS15	562	Escherichia coli
3004652	Erm 23S ribosomal RNA methyltransferase	783	Erm(O)-lrm	1916	Streptomyces lividans
3003948	ATP-binding cassette (ABC) antibiotic efflux pump	1728	efrA	1351	Enterococcus faecalis
3003949	ATP-binding cassette (ABC) antibiotic efflux pump	1086	efrB	1352	Enterococcus faecium
3003950	ATP-binding cassette (ABC) antibiotic efflux pump	1749	msbA	511145	Escherichia coli str. K-12 substr. MG1655
3003953	multidrug and toxic compound extrusion (MATE) transporter	1395	hmrM	262727	Haemophilus influenzae R2846
3004654	23S rRNA with mutation conferring resistance to macrolide antibiotics	2900	Clostridioides difficile 23S rRNA with mutation conferring resistance to erythromycin and clindamycin	1496	Clostridioides difficile
